catchment_id,kge_true,best_kge,geography_KGE_longrun
85,-0.0002350641054951197,0.5361343261683404,0.52135848
128,0.02583784709358994,0.3202957063361946,0.835727785
202,0.34513983727671604,0.5544706104737903,0.732505133
207,0.21090172756325154,0.5329702191697145,0.451858878
263,-0.023339889887865395,0.5138236859800472,0.620545856
284,0.11059500177276604,0.4758786733940749,0.716894954
286,-0.12646487495146586,0.5127606124741617,0.287231358
309,0.07985897266673692,0.3894443909754058,0.503292516
349,0.509512842477067,0.5888688916336192,-0.179267238
372,0.46377036282894735,0.6178227666652557,0.19322378
487,0.46601117229126454,0.5123112845342873,0.269528925
498,0.5616353600427786,0.5857829467845207,0.690276995
519,0.2912193825945114,0.4266251308343217,0.211571058
559,0.20852025838782795,0.5045903441305124,
642,0.12042458428964398,0.2320602645176785,-0.68050868
780,-1.1495848264834843,0.4571299715651882,0.741982751
788,-0.1275288633845737,0.5005029629752904,-0.188111996
790,-2.0511436857287375,0.3022802398603981,-0.256643315
792,0.4568467554602841,0.5385328802175174,0.627714795
793,0.4923055987241889,0.5125600566059553,0.597748492
800,0.4948803139992737,0.583391367990126,0.555725808
968,-1.2350414640678204,0.2214946741401509,0.378807559
1006,0.2674676270484072,0.59535688565281,0.356797801
1011,0.25312699066036226,0.5472376691273735,0.242691458
1056,0.0024210237900212928,0.5151214685084282,0.617298753
1082,0.040373522237652004,0.5271100913455037,0.616936679
1088,0.03005081114698993,0.5143356393814391,0.628241804
1132,0.11939286668948212,0.4192098154314808,
1153,0.2938885416948853,0.4693635068258678,0.764822531
1191,0.07818243124179836,0.4933324450586712,0.557768743
1207,0.20122808794841018,0.5324796438520383,0.743292249
1209,-0.054577305757963934,0.3251689232699848,0.513911668
1235,-0.09580078778610335,0.358159696620068,0.561042039
1311,0.13040135481445103,0.4981407241765042,0.546457848
1372,0.3057886823537199,0.5214456435871622,0.628871525
1378,0.2757252325887357,0.4813736306041094,0.73476743
1407,-0.051108621409082344,0.3851124164035984,0.745115678
1419,0.29553023970225967,0.4956175084319776,0.630340332
1451,-0.046416677118234606,0.2440115962993222,0.316550418
1459,-0.018475123790346215,0.4137997478813459,0.357246366
1472,0.4784023300796618,0.5179676342890064,0.084526797
1480,-0.0410356470254154,0.5245998740229583,0.674107313
1484,0.15497224893557582,0.496998561659607,0.545181547
1514,-0.096235306005652,0.4787566794638112,0.281414406
1536,0.290592375029851,0.4771065020692255,0.709702938
1558,0.17121053366128547,0.4672457694590159,0.404905594
1607,0.2797092464647468,0.5112218329138086,0.628611095
1614,0.18773341391589538,0.372336242840512,0.16063185
1616,0.44033149564806817,0.3958108685715206,0.758192748
1718,-0.0489100564039151,0.3782840341346145,-0.562195181
1743,0.21226780758027863,0.5889880325850112,0.375916302
1820,0.36991325861371505,0.4243827444761662,0.47867869
1985,-0.11991900965873548,0.3307519611649521,-0.013875516
1990,0.3281129255857994,0.4846268537612228,0.262735021
2008,-0.229279858724307,0.3129040066689606,-0.204472832
2012,0.09872848538402035,0.4452105170693597,0.664371663
2172,0.17289655793584113,0.4206411891184111,0.669130244
2182,-0.5443988247067642,0.5315260125999812,-0.994410548
2194,-0.03415401257235873,0.4122929064285391,0.416681692
2195,0.02209511730659397,0.3763646592867659,0.258103597
2255,0.03463569397000554,0.4523155596797923,0.459777068
2320,0.13181348087354583,0.3889513789674875,0.61454672
2376,0.2860669872563718,0.4983651955984841,0.615687024
2420,0.3486055724949111,0.4535980800020646,0.427925025
2455,-0.02757128990691471,0.453062964974028,0.468366123
2640,,0.4184126162955465,0.305189672
2643,,0.4850953948049867,0.627083268
2697,,0.4880184064785172,0.346933168
2756,-11.460158551132324,0.4644038188501463,-0.18252381
2822,0.16690315817709855,0.5463720851343628,-0.227629961
2842,-0.09810275457076578,0.334089991970546,
2846,0.20849246891132278,0.3410385682376869,
2848,0.1687735429808931,0.3815859081013044,
2903,0.08718333646242526,0.4177853387398369,
2929,,0.548105956681177,0.397760496
2962,0.01581155936458123,0.4780616884147983,0.649707142
2965,0.5067555985455213,0.5811786273124074,0.797428845
3101,0.44532996327692753,0.6170933018228878,0.719797252
3109,0.4165842357409082,0.6252880808325985,0.66191068
3124,0.3250509084878639,0.5844241083644639,0.753327211
3151,0.08463228380350607,0.5509453063456723,0.757427039
3153,0.17656864515416382,0.5271631455422691,0.747380568
3160,0.37024867709507503,0.5704444621349725,0.751846651
3166,0.29797532342595834,0.5320382569457497,0.593022391
3180,0.35265622671030306,0.5450377148903103,0.662321641
3184,0.3059010893841072,0.5567907448549102,0.807111337
3204,0.36802976845489643,0.5372720764229187,0.586799663
3258,0.5259511649891853,0.5157632998471946,0.475649766
3321,0.43651652037294786,0.5144762099649031,0.571580875
3355,0.11804083036895008,0.3339938277985336,
4016,0.24217465063329802,0.5478150256907499,
4122,0.4028835837534468,0.4451921841911713,0.220747947
4216,0.3835608463149458,0.4643723012931731,0.622455888
4318,0.1790128320449238,0.43299084617532,0.286586299
4324,0.19221661217298835,0.355576649757946,-1.155872626
4416,-0.10562393480538312,0.5911696495376371,0.186277824
4458,0.1520212500059026,0.4203824117525964,0.630531514
4528,0.13071602303723118,0.5326857283534557,0.76679059
4538,0.28366965272304523,0.4831066537301102,0.727601391
5219,0.5118689803987965,0.5057717891178032,0.268347604
5225,0.3400013004665051,0.6007193215145473,0.667788381
5226,0.4508925196713611,0.5964931911752586,0.773075707
5228,0.356446542073244,0.5867276599701806,0.803740077
5230,0.5331697379095451,0.5871158356949552,0.78143919
5231,0.4497483251211315,0.594893223215839,0.728199254
5404,0.1191669450889099,0.3624919902203589,0.802601277
5408,,0.3130944694535918,0.734466711
5420,,0.3378752799832353,0.712746503
5448,0.3465599385906759,0.4593544226515413,0.864044564
5467,0.23959629828362217,0.3761648694575053,0.702244992
5480,,0.3753552827706795,0.761196589
5484,-0.10651877686868616,0.2680659634914292,
5497,0.11482784716533623,0.4702610481064819,0.838444972
5507,-0.29838041591547015,0.2485398384376388,
5540,,0.3103039333688658,
5555,0.1007111311840434,0.4328950000101956,
5560,,0.5050013758668545,0.698020983
5584,,0.5449939325993276,0.897993959
5599,0.1430355485771334,0.5944041578998255,0.73267118
5652,,0.464275625374391,0.537955731
5657,0.02420271762354287,0.443748296212096,0.792344644
5692,0.20411581035684978,0.4703697339797598,0.922455445
5699,-0.05220311352146756,0.4118671632692955,0.590827248
5715,0.063934818196557,0.557734455670448,0.142152952
5717,,0.46570751478453,
5720,,0.4711894032044362,
5800,,0.447096728153929,
5841,0.15988266604164658,0.518208423578547,0.59069368
5871,-16.072241615210814,0.1657152122734618,0.279679551
5933,0.024105389390368104,0.3312077155374122,0.413552412
5951,0.018052485221472625,0.4457462216420773,0.055180516
5970,-4.082071742994632,0.2599727140011685,
6001,0.08837786670765302,0.5201720965560541,
6023,,0.45386730145859,-0.207808111
6025,0.33397525307559206,0.3740242737027347,
6117,0.07269122076602474,0.4364651210592187,0.485137296
6205,,0.4447743031206907,0.468223964
6325,-0.2522732049024734,0.5397457833144447,0.311961926
6335,0.23685270348060328,0.5128514189133867,0.518500443
6485,-2.375602082820688,0.3888931344328495,0.094683785
6520,,0.3887594631530473,0.120544535
6555,-8.672646650120072,0.388120933195571,0.265482408
6572,-0.1878635930477408,0.3174451790666935,0.162069322
6599,-0.12314507052165125,0.2922194568662932,0.446292518
6607,-20.56170262389567,0.0243773080513115,-0.01482755
6623,,0.1956371758292611,-1.537988902
6651,-5.272943949944882,0.3397949026345228,
6680,-0.01698567167730447,0.430547574293694,0.013312973
6734,0.1802882316327673,0.3612787636964271,0.631027907
6736,0.2089375815695914,0.37253370215963,-0.003517382
6737,0.027001215953028512,0.3961238195008746,0.65814
6741,0.022025953377354024,0.4181444903529834,0.85547592
6743,0.08709963591105352,0.3490358450585927,0.775601828
6747,-0.12311802222157908,0.3654187348226625,0.663636949
6756,,0.563907427553834,0.839235103
6766,0.18361023884715,0.521273487034538,0.421366581
6768,0.17282988985483239,0.415443125746346,0.524795134
7051,-1.253686234666612,0.2489262133926065,0.344661654
7059,-0.8597115427063489,0.4316592924976669,-0.030060546
7062,0.011155742349305942,0.4349279520299476,0.581967372
7072,-0.1818093549707085,0.3405921873610489,0.502781923
7116,0.39503907659604853,0.4408141874964279,0.480230767
7117,0.3416995067596178,0.3720168704711921,0.132427761
7167,,0.4550338923291376,
7182,0.5003411858500557,0.549436953101642,0.296242559
7202,-0.7344833440646312,-0.0230063119315734,0.289794971
7206,0.02804830453039764,0.3099213744988582,0.427792327
7209,0.11769245724848543,0.3335827468146395,0.177626984
7216,0.04413369291745106,0.4277417206695205,0.162874781
7249,0.21036048805592755,0.4637895256615512,0.373614028
7266,0.013384092249388413,0.467455277854312,0.282963696
7278,,0.2946941513178263,0.007623255
7288,0.15675973018966893,0.2115395289185588,
7292,0.2590934881984268,0.5038292155236681,0.455827415
7300,0.03386609793182371,0.2061642818873982,0.118644125
7306,,0.5821205070065919,0.763106722
7309,0.01599946563067034,0.3611861033806259,0.231188949
7311,,0.4085190825232693,0.622053141
7327,,0.6282784128370179,0.487281552
7350,,0.4800116408253317,0.502240158
7373,,0.3220278289488114,0.370942173
7415,,0.483892007788392,0.582720356
7448,-22.28676166021311,0.4027140921842885,-0.03316602
7498,-0.6342140412931137,0.3762164821718424,-0.525585467
7507,-2.5652023811375804,0.4501347861520285,0.121182431
7526,,0.5956945421615358,0.774666868
7534,-16.253761763754078,0.3175693803804663,-0.023579752
7544,0.3289482362032816,0.655265775295181,0.719495205
7602,,0.4407907508442621,0.415150029
7700,,0.4577987620568838,0.338607229
7717,0.19799435637229912,0.4073844529361982,0.752921352
7726,-3.972940945844834,0.4206699487785081,-0.329568455
7777,-105.87922302522843,0.0911685603438673,-66.27881555
7814,-3.4034115089830994,0.3289204406084183,0.037711187
7838,-59.24860261729124,0.2609074830940204,-25.53590102
7843,-0.2430357034005759,0.3769860301654801,0.077345284
8492,0.14024256643024657,0.1183587141344628,-0.163829719
8521,-2.4108037985226765,0.2406216403245476,-4.722407788
8575,-3.473253040147786,0.1878513863250055,-0.216147724
8654,-1.3041013206585301,0.1160422177440486,-1.088411425
8655,-8.817421185051188,0.101243271258234,0.229929355
8680,-7.410687717352138,0.0701206770286239,-24.50286179
8690,-1.4297518983228312,0.4594120507986686,0.596319238
8705,,-0.030712077968503,-0.027477472
8726,0.22804678674092294,0.2787014703263374,-0.033798407
8751,-2.1972798446509407,0.2502133539391907,-2.484555188
8842,-0.22634288298003047,0.2243284917369996,-0.237041648
8844,-0.22654342457311283,0.2638600722115445,-0.132861265
8929,-0.2977303243897591,0.3052532469013508,0.418000056
8944,0.2055608326349152,0.3629604641510857,0.598313676
9014,-0.0282438202561055,0.2779189672775037,0.315230473
9022,-3.204930570112503,0.2288082975464571,-1.75779639
9577,0.2333381318461588,0.4867489379524968,0.325038414
9772,0.30211532521384765,0.501879194551108,0.693110614
9867,-0.0326556011091137,0.4849360043433617,0.324412281
9953,0.26139717665422424,0.5154513383127153,0.539851539
10045,0.01466005009388649,0.3238250333962892,-0.088392325
10055,-0.16996778498941167,0.3112566864979972,-0.037789522
10057,-7.684388587470078,0.0977127703979989,0.006567277
10061,-0.04870138262367352,0.1518127405215516,-0.498774417
10387,0.4800004659173983,0.4154805720737106,0.807724741
10392,0.3411175707198224,0.4202369396829536,0.615528594
10401,-0.05631181465504054,0.3835821014927444,0.507978132
10402,0.3402850318171933,0.4534630140182264,0.349114619
10410,-5.065928413695023,0.3347415847565002,-0.303858347
10432,-5.958051238233126,0.2273377974362672,-0.281674536
10447,-1.1479205367354677,0.3194319792588693,0.371269614
10533,0.17090199269802697,0.3877744077508785,0.171585732
10538,-24.0380883044775,0.1070079000997435,0.013199567
10547,-12.240626695282133,0.1178944366304198,0.069355198
10576,-0.019404288339603504,0.3919142255054923,0.540508426
10589,,0.2667000100156204,-4.939831109
10607,,0.0868663683988461,-4.425244997
11454,0.04413823796567251,0.4411013880162895,0.439353152
11512,0.23860307246546464,0.5393828976046279,0.480856961
11543,0.30042908824283876,0.4503052094488277,0.578949069
11546,0.4348179598731221,0.5568568618610009,0.686175369
11558,0.030853733285220786,0.3872689730037444,0.562152196
11578,0.4237989970306735,0.616512025778689,0.603006414
11579,0.29988237176390053,0.4174954028508149,0.210882157
11593,0.3852979927663974,0.5816742369230519,0.644189164
11611,0.08619036131398228,0.3989382775813863,0.468116073
11612,,0.4711663000580697,0.570492024
11623,0.25698467835723204,0.319406619626772,-0.291342871
11650,0.35325925903613864,0.5881744937622809,0.597085088
11656,-0.2652871883891008,0.3643852347646203,0.278370773
11694,0.3226354661666879,0.6138577436223835,0.570626318
11730,0.39478741103347836,0.5576904809346288,0.540077888
11774,-0.12888952483269,0.4186236704556547,0.081852815
11807,0.20994982569471377,0.4516249242054031,0.369563872
11823,0.12033222949860212,0.3897154352188745,0.281505938
11825,-0.36292668750776436,0.5032325753837751,0.399305624
11847,-0.09087267402977584,0.504271570321342,0.239664921
11855,-0.9842342820160404,0.4270543328369611,0.259628176
11860,0.31717311561098305,0.4977584050075115,0.731744217
11875,-4.8742462970109,0.2987335389156155,-5.520864969
11911,0.25378590629994036,0.3902791955602109,0.332313038
11923,,0.5641533767093154,0.272375298
11930,0.07528583678344625,0.3578275668437603,0.535293679
11951,-0.07673310018146484,0.4727180806232655,0.540474784
11961,-0.19315999910006232,0.3870344218192396,0.275878469
11966,0.31127278901852606,0.3868409533042592,0.601216139
12001,0.3643151784595462,0.5812480141480002,0.657093795
12048,0.4127839942690079,0.5746158028756955,0.721269126
12054,0.3678475614150263,0.4759536652118792,0.43570354
12055,0.07526683040024185,0.2917178502928536,-0.638859934
12062,-0.1593559271476721,0.2098830905711666,0.140118134
12083,,0.4192368953191751,-0.294755753
12088,0.3884450516558142,0.5029174618718766,0.478175343
12092,0.4259390670772497,0.5084675653095372,0.488055553
12102,-1.1779604227496563,0.3504741141599525,0.186692964
12109,-2.661084428534094,0.4032630917287695,0.068858652
12123,0.30821761428514105,0.3576908895264009,-0.215641795
12125,0.18319723617216244,0.5103377809116358,0.544882484
12155,0.2753709621434508,0.4977404006802056,0.506444243
12156,0.4685756482975081,0.6641021133194145,0.693731585
12159,0.07749116413188206,0.4978457010392231,0.52526555
12255,0.3440537907384431,0.5195782500182852,0.551475026
12260,0.4589627531782463,0.5818389971353577,0.75597398
12268,0.4393144129459221,0.3350794693311604,0.564189197
12277,0.3019014312065087,0.418528542586192,0.46805973
12322,0.30930192580182947,0.5264262418678125,0.577429505
12329,0.42762571958883233,0.5635214697865896,0.620234289
12344,-0.5644748749985893,0.1247890922123132,-0.540840244
12349,-0.7538812816593521,0.42018993884185,-0.450694546
12365,-0.5461204486654438,0.2308015860194469,0.543418364
12377,0.3737112309548788,0.4689316486245319,0.150116309
12389,0.3713589413660646,0.5604496171757682,0.387964611
12396,-0.21872070548242206,0.2954856860814177,0.423863538
12403,,0.5767380534172187,0.584394126
12403,,0.5767380534172187,0.584394126
12453,-2.101496371576961,0.136108087619266,0.425845405
12460,0.28991023428767215,0.5389786930811922,0.408131951
12471,0.059384913038920684,0.4807578921963897,0.401205558
12520,0.3528495319083257,0.5447755263762015,0.620364693
12528,0.21610270680603572,0.2625945359300232,0.514546933
12538,-0.2221614733273416,0.4909552379112919,0.314367295
12553,0.299027682176466,0.3523090082365007,0.602431792
12590,-0.2844497136653841,0.1092759647339173,-0.03833655
12595,,0.3970420610430025,0.533164496
12615,0.12939055667454957,0.4776749871291043,0.186003482
12617,0.380411537034244,0.57457076473266,0.707266949
12620,0.2359455583565997,0.6153605612349979,0.659635118
12647,0.3936029359305995,0.3377792259435894,0.389008431
12699,0.23470963283404678,0.3390199381226535,-0.193481295
12702,0.04259078462412591,0.3161888103495934,0.470888781
12757,0.42441815806131555,0.5023425511715978,0.603117014
12804,-11.066194046817449,0.1566949663983239,-1.273924011
12826,0.4653920204613259,0.5779383935505453,0.76208872
12869,0.4390661376175389,0.6987290642741465,0.774454917
12911,0.2946158074747569,0.4842882917386728,0.445426042
12932,-1.3901466079594686,0.4019945131602102,-0.34331409
12940,0.25776999378649124,0.4126049566391954,0.40248244
12981,0.5045736408091085,0.6917116144054597,0.533668254
13000,-0.7593891322259716,0.1151169966943772,0.166192659
13005,,0.601641492410097,0.601248662
13117,-0.09247743379205464,0.5598998152964423,0.355665734
13120,0.17498434815273023,0.5543496051847292,0.452067549
13149,0.3533401081717914,0.6486093118499466,0.077136219
13534,,0.5629342244665613,0.352954033
13589,,0.6819181371492999,0.494631612
13706,,0.6505984674211899,0.771888653
13837,0.41834412844025504,0.7139052849914882,0.848399636
14132,,0.13423616891949,-0.27201646
14451,,0.1883484907774586,-0.638050268
14509,,0.4739957132258795,-0.243387184
14571,,0.0627505275541883,-0.435840103
14584,,0.0451616669069082,-0.412302625
14591,,0.1193200981568803,-1.76342169
14665,,0.2648952873440116,0.559977916
14679,,0.3301066695012418,-0.49975402
14770,,0.4014672370594646,-0.471813563
14837,0.15655284294909888,0.5384250238775177,0.526465357
15008,,0.2316721123570528,0.409668026
15024,,0.4783677309621625,0.680422717
15038,,0.4839470216709955,0.543296797
15087,,0.2199313472780924,-1.927764789
15100,,0.355797785206712,-0.148398641
15107,,0.553542540368807,0.328882812
15122,,0.4786980962376402,-0.052345431
15128,,0.4546145106512474,0.694198823
15145,0.3300465087756027,0.4812373979155804,0.333060686
15184,,0.3138382698833835,
15186,,0.6107023942103514,0.711931165
15193,,0.4687878925782281,0.744117245
15197,,0.58315096954622,0.507761186
15261,0.39348203382419833,0.4386234294992505,0.624592354
15265,0.27870031084196745,0.4860973477141779,0.600308829
15306,0.2972800702006362,0.4777640540446025,0.575787463
15337,0.050051460718897656,0.3944370662712896,0.475368265
15342,0.2620124608188964,0.4359145921540496,0.510671022
15345,0.2922651747001619,0.3886334289135819,0.435986514
15362,0.2071242235860361,0.438833739876811,0.533868526
15374,,0.3921291745166859,0.575860312
15382,,0.5016780211110843,0.557023862
15383,,0.4088037821410883,0.715665886
15397,,0.2982543886815003,0.423771095
15401,,0.4797985671403431,0.719208736
15408,,0.3892309446266408,0.36102744
15410,,0.4972499390655629,0.812059724
15412,,0.4715155548504919,0.354972164
15472,,0.371232692047737,0.072327112
15474,,0.4580318774529502,0.671180068
15478,,0.4590883573580183,0.564386104
15524,,0.4484192875087223,0.458688114
15530,,0.352562621283419,0.72396923
15558,,0.1883196759888449,0.069866565
15565,,0.3364991481688948,-0.817357505
15579,-13.363671921736183,0.2684111310715923,-0.300367985
15587,0.4002810246925298,0.5704176655824604,0.77563918
15591,0.39405453454125083,0.5519535305140109,
15603,0.18877895027976688,0.5052252312051567,0.293221599
15694,,0.3814676613044583,-0.00038544
15744,0.060053335173133604,0.3730794313690294,0.632597732
15764,0.15356930946510727,0.3733116791208922,0.672264724
15795,-0.21277594865433347,0.3602419225871687,
15807,0.22460243963618653,0.5028902151956913,0.605099393
15822,0.21965234848324056,0.5613491646607542,0.80706065
15835,-0.058442324665042955,0.5060826980997234,0.678312548
15893,-0.03283520603533896,0.4595515264880438,-1.378822512
15908,0.397156807138048,0.5014238179397236,0.659783154
15921,0.09418578414601453,0.4369103682900742,0.622579246
15923,0.25955347515907623,0.4353097886907783,0.558472122
15933,-3.5669434620940192,0.1713569845848479,0.029318454
15942,-0.8389998330609008,0.5160651933992165,-0.79585386
15966,-4.2240932089387835,0.1655687245898522,0.228078327
15968,-0.0009003809660108608,0.3750324607125241,0.452755153
15972,-1.2081272618791137,0.5099039597562933,-2.880772796
15978,0.3605668335485017,0.4005856047678947,0.615384562
15986,-480.69052068970797,0.1250992410314689,-0.166182853
15987,-4.321263419156223,0.2189770630176889,
15990,0.26602004961779846,0.4687587570004711,0.475661473
16000,-3.5063529814814665,0.2902210599173047,-1.977094667
16011,0.0648712747049478,0.5628987641313016,0.477228884
16020,0.07568989530152415,0.5608033339720617,0.654480733
16022,0.3615433237767818,0.5697980970027748,
16023,0.3754850069843433,0.5552871254477744,0.50956017
16026,0.40856512467082295,0.525985444760037,0.538579717
16057,0.5031948010308973,0.5517292407934995,0.622987915
16059,0.06498387421844498,0.4934083609730478,0.400521863
16063,0.03365904135063014,0.5548138536532355,0.646848163
16074,-23.877132290763107,0.1746349481202649,-1.671195117
16075,-0.01815417257017371,0.2523566643924855,0.254933419
16078,0.38372205275378346,0.4946711060714505,
16086,-1.8652777786234376,0.3109117015885709,-0.078161324
16090,0.3234475638426396,0.5354908231055179,0.464885815
16098,0.04078191038716683,0.5314570935101829,0.630891052
16119,0.22816089883916035,0.4156065135731757,0.627590281
16132,0.16399523442193797,0.4587268711817338,0.438232881
16142,0.44857491895212953,0.5787981672786746,0.513884852
16155,0.3137563580985401,0.5177458356903129,0.219182471
16181,-0.0734241070096655,0.5897428913903314,0.685944981
16188,0.3145601998066633,0.5057828072554966,0.614226469
16194,0.25135813149444286,0.4427045488153371,0.475649351
16198,0.37715554721153277,0.4835028660186815,0.824070257
16200,0.5751510353043306,0.4494438967149732,0.751840441
16204,0.3459409366703212,0.5672013041334115,
16216,-11.982098487009253,0.3241731479994349,-1.174723858
16217,-2.7543757057505864,0.3495449624160659,0.213901858
16308,0.07182859426884369,0.396692183671602,0.524622848
16311,0.1346414220210157,0.4940760383087167,0.642422135
16316,0.33588311769343004,0.4150717889343073,-0.14689446
16329,-0.9081527181824689,0.2602259998561982,0.292166658
16363,-0.816244852606498,0.0689081913777658,-0.207835514
16365,-0.10759158706021155,0.4627616864318293,0.366055121
16381,-0.2659551422118207,0.2950204592856498,0.237006349
16420,-0.0137266523438202,0.3923287829206702,
16431,0.489637984598154,0.6025444201511649,0.132636147
16444,0.5150781575489993,0.5880473848698098,
16455,0.2782693596223694,0.4837745313333516,
16457,0.12771220672518746,0.4882966613602748,0.790988079
16458,-0.041513040300406034,0.4472981382813636,0.502496672
16460,0.2049912148087707,0.5521105218955268,
16474,0.29466411536701853,0.5118820722347129,0.554850959
16487,0.22153994289006673,0.2942800415498776,0.622219674
16511,,0.1933304361959171,0.627956286
16519,0.18055011027082746,0.4494532936113934,0.895068862
16526,,0.4780786836993063,0.872860541
16531,,0.4984466081043367,0.811961536
16540,0.2866738573055644,0.4992290090157684,0.674768303
16549,,0.4868463423327072,0.830037434
16562,,0.2279115605920391,0.353883762
16577,-0.08529973483863351,0.2734916468092037,0.635639628
16594,-0.38631268577027966,0.2604579032067873,-0.034044387
16616,0.0547453182177432,0.4134128082527478,0.690728093
16667,-0.07764472263428424,0.427209280314843,0.73324572
16729,0.08249812337617235,0.4164812711457081,0.579231546
16758,0.046180142153955606,0.292013700729116,0.584137567
16761,-0.03263127067408189,0.3332410114587954,0.610772814
16805,0.052460580358051234,0.4999720120518262,0.750174646
16843,-20.789757332061672,0.1715596638302431,0.099071552
16925,-4.774414930848538,0.1539789128719199,-0.109572831
16938,-16.457445202661084,0.1925988108462138,0.374321465
16973,-0.740526364814835,0.2824500670089693,0.257598521
16997,0.04580427694661371,0.4181293179403116,0.246408901
17008,-0.7466337714875388,0.4896404478770687,-0.622547369
17041,0.026410099482463867,0.3561483070914789,0.153394049
17052,0.12251216408350518,0.4565256092936608,0.786527498
17069,,0.572677744060508,0.867955982
17070,,0.4383083137024899,0.442241815
17078,-256.7655117130629,0.0564773884054536,-0.042418254
17148,0.13427987145402664,0.4181442894021147,0.261146865
17306,0.42901728924199267,0.4599030513539288,0.631439879
17368,-0.09463541936914899,0.4743891219738944,0.366042945
17518,-0.6375137856634308,0.4809074237519059,0.508947688
17547,-0.3097694346255464,0.4925534227924115,0.673671524
17552,-0.06246390130102397,0.4145557928495442,0.351556763
17562,0.2595198022001085,0.2063401014401899,0.027974002
17570,-0.3844630619889724,-0.0077782413304325,-1.411297391
17613,0.3092346627485416,0.4579318658879328,0.496771037
17621,0.1718073489197428,0.5093607775324577,0.544236818
17659,0.2390362989780227,0.2521086338779588,0.451698911
17660,0.1404584187789547,0.2012698387291921,0.315391813
17690,0.12454099100108462,0.401738269341553,0.641217342
17722,-0.43231197628745366,0.1356694439745922,0.134203301
17730,-3.5640074379615116,0.3246631061020706,-0.061545362
17777,0.07857673824573286,0.1587671267751982,
17791,-0.1687088322797916,0.4538254237645152,0.058636517
17822,-0.0033590432110433,0.2613221976066005,0.330886367
17848,-1.187781536136551,0.3285601469758222,0.473916441
17869,0.0374491311160734,0.3190162429436222,0.230341192
17891,-0.023128647668759772,0.1699596492435329,0.237762616
17894,0.05642534633612806,0.329768535750527,0.500052037
17923,0.0869684996564648,0.2301017296649743,0.538636047
17957,0.22661929155152605,0.4779040962558587,0.227349624
17981,0.202984575624505,0.5390623352986806,0.447147105
17998,0.10307329926134823,0.0990168857223307,0.353990591
18022,-0.7563183971875789,0.4277192475049028,-0.571769516
18188,,0.3805110470422035,0.175196092
18216,0.31084629043227774,0.4024061103309709,0.203958615
18904,-1.620699227935726,0.362875231617735,-1.140772404
18907,-0.047866052313430885,0.4386679540066182,0.192846111
18967,-0.8623224000059968,0.3297847943761585,-0.8158687
18998,0.034524102426979786,0.2792749477561602,0.410076411
19029,-0.617806564037154,0.2894369523132008,-0.079131824
19057,-1.5920181043800743,0.4256251799162088,0.159701174
19059,-0.9462106175516476,0.5583586819348159,0.433956411
19112,-6.2510730461100295,0.547024159129301,-0.234876382
19136,-0.20299094178039545,0.515944430690484,0.480292597
19138,-1.253331986086121,0.5441730450078683,-0.009820261
19152,-0.161282087423549,0.2750256786454161,-0.794420235
19217,0.1038157516162529,0.4712104296928916,0.708687275
26894,0.07318774255466132,0.0687252540660353,0.052669283
26902,-0.9085223977868351,0.2271548621481671,-0.392267645
26910,0.3322682598916923,0.3853181148541576,0.555214395
26914,0.2013947526819857,0.420723759881447,-0.070604635
